,2mTemp,2mDpt,sfcCAPE,sfcCIN,sfcPotentialTmp,sfcPressure,PWAT,2mRH,srh,lifted index 180-0 mb above gnd Best (4-layer),10m wind speed,250mb Geopotenial height,250mb Temperature,250mb wind speed,500mb Geopotenial height,500mb Temperature,500mb wind speed,700mb Geopotenial height,700mb Temperature,700mb wind speed,850mb Geopotenial height,850mb Temperature,850mb wind speed,925mb Geopotenial height,925mb Temperature,925mb wind speed,COUNT,countBinary
1989-07-03,304.2340000000001,287.005,1033.82,-45.9159,313.134,93651.4,29.0973,42.1934,62.037,-2.61092,4.1109,10922.6,230.351,14.4509,5896.14,265.321,11.6835,3183.87,284.163,7.3532199999999985,1528.28,295.9770000000001,5.71141,784.018,301.565,5.29189,1,0
1985-10-09,287.84,282.236,148.232,-8.52362,292.847,93979.7,26.0296,71.1575,123.81,5.23386,4.18061,10806.1,230.746,39.5422,5787.44,263.196,23.1772,3119.25,276.889,12.0929,1522.8,282.586,7.6375,815.934,286.322,6.4317199999999985,0,0
1985-10-29,287.2,279.315,41.6745,-6.80448,291.658,93670.5,19.8878,62.3046,70.2753,4.9275,5.15154,10650.0,225.971,21.7944,5727.25,259.222,12.2533,3087.68,275.485,10.2032,1493.55,283.556,10.1512,784.637,286.768,9.8482,1,0
2004-09-27,294.092,283.1790000000001,105.854,-12.3196,298.677,93955.2,22.7147,51.646,29.4773,2.88518,3.53712,10782.4,227.715,19.8441,5814.81,262.059,8.84324,3150.04,278.009,4.81989,1538.0,287.321,5.66216,816.082,292.807,5.7281,0,0
1982-09-16,296.647,286.284,671.995,-28.5172,302.843,93788.8,29.2324,55.9631,86.9136,-0.012268,4.0593900000000005,10801.7,227.24,24.6999,5826.99,262.956,12.2268,3148.99,279.826,7.66735,1523.21,289.409,6.35967,797.1610000000002,294.146,5.68037,0,0
2003-01-13,276.379,269.164,3.4068,-0.644215,280.203,94358.3,8.71771,63.0523,111.823,9.87671,3.11479,10441.2,221.721,35.0324,5660.95,253.652,21.0726,3070.68,270.629,13.3974,1514.73,275.441,7.58392,830.954,276.238,5.15976,0,0
1985-04-01,286.428,273.823,19.2545,-3.1743200000000003,292.119,93996.5,9.8478,46.7354,108.647,5.89582,4.18236,10430.6,221.581,38.8867,5640.44,252.588,24.3596,3070.45,268.024,13.2108,1512.9,279.336,7.58265,811.7589999999999,284.781,6.29142,0,0
2005-12-30,281.617,272.462,90.1044,-16.0054,285.355,92939.2,10.409,60.8698,97.3009,8.62411,3.79147,10412.9,221.021,32.5565,5586.4,256.526,20.231,2982.71,271.053,14.1541,1417.37,278.601,8.70852,721.185,282.824,7.21213,0,0
1999-11-24,279.789,271.236,13.7458,-0.981673,282.73,94167.7,10.1635,57.2796,105.625,6.85715,3.62217,10398.4,222.051,37.2603,5618.87,250.859,19.1676,3067.1,266.866,8.63055,1520.4,276.184,5.76149,829.727,280.39,6.08096,0,0
1987-06-13,303.02,288.197,813.436,-24.8176,310.874,93556.3,30.6092,46.3537,35.1671,-1.72368,3.26667,10922.4,229.58900000000003,16.3449,5884.28,265.725,8.319989999999999,3177.51,283.247,7.070360000000001,1523.15,296.087,4.84017,777.617,301.462,4.12147,0,0
1995-02-08,276.49,267.819,0.513624,-0.568379,281.181,94180.5,9.18968,57.2775,149.192,10.1695,4.41,10422.8,221.308,39.7898,5631.26,253.147,21.6057,3050.33,269.753,13.6358,1496.9,274.838,9.53471,813.794,276.397,7.413810000000002,0,0
1985-11-23,276.938,271.72900000000004,110.796,-6.965330000000002,280.241,93871.4,14.4868,72.343,128.069,8.107660000000001,3.61517,10488.3,223.043,43.7215,5630.08,255.002,25.7886,3040.98,269.999,14.8109,1485.71,275.573,7.24074,801.0210000000002,277.706,5.92483,0,0
1988-07-25,304.596,285.985,1125.41,-24.8806,313.486,93946.7,29.0561,37.2462,57.3598,-2.09806,3.20004,10903.7,227.14,11.7277,5902.58,264.5,9.60831,3205.74,282.468,5.46615,1556.85,295.21,4.2443,813.9680000000002,301.091,3.86741,1,0
1979-01-14,263.654,258.164,1.7748099999999998,-0.6605409999999999,267.347,94397.8,5.39357,69.0022,160.07399999999996,15.9757,4.38814,10348.7,219.27,44.5844,5553.84,252.618,28.1852,2999.59,264.689,14.7837,1484.33,267.518,8.915610000000003,826.071,265.932,7.11998,0,0
2013-06-15,302.519,287.267,869.998,-44.96100000000001,311.441,93560.7,27.8366,44.6431,59.5396,-2.02178,4.15715,10856.7,228.672,22.8337,5858.27,263.885,13.2575,3162.63,282.567,8.055439999999999,1517.9,293.846,5.75815,779.0310000000002,299.311,5.37204,0,0
2005-03-05,285.757,276.875,42.5226,-9.43717,290.635,93903.8,12.4684,59.1233,96.1405,4.5269,3.59104,10489.8,220.807,41.6699,5680.36,254.406,16.2946,3084.01,271.935,10.6311,1507.19,281.591,7.979989999999999,803.314,285.281,6.4093300000000015,0,0
1987-07-16,302.858,288.881,1432.8,-41.895,310.926,93292.2,32.5817,47.8548,89.19,-3.847480000000001,6.00063,10885.7,229.96400000000003,17.1331,5854.23,265.091,9.0708,3146.65,283.435,7.94897,1494.54,294.935,8.84854,752.668,300.168,7.85343,0,0
1990-12-21,270.369,264.973,163.695,-6.0846300000000015,275.56,93449.2,12.2714,70.2422,227.121,8.47759,5.07206,10321.3,223.249,45.4913,5525.19,251.811,28.7081,2962.76,266.448,16.7859,1437.35,268.879,9.63395,769.627,269.826,8.45551,26,1
1980-11-17,275.925,270.941,7.59196,-0.159918,279.728,94201.4,9.59361,71.3741,90.6664,14.1135,4.41107,10500.7,223.971,29.7419,5641.44,256.371,19.4663,3050.76,268.046,11.7711,1508.82,273.435,8.15423,828.937,275.441,7.46572,0,0
1989-03-22,284.032,272.318,6.1604,-1.43223,290.228,93665.3,10.4894,52.3996,135.308,7.83591,4.44652,10436.6,218.523,27.0648,5644.7,254.726,16.3819,3046.12,272.0,9.3591,1470.63,280.215,7.712569999999999,772.7589999999999,282.889,6.89618,0,0
1979-09-05,302.136,287.702,914.958,-25.9803,309.127,93400.6,29.2445,46.7857,55.7675,-1.83164,3.07253,10888.4,229.923,15.7977,5855.38,265.178,10.8043,3151.58,282.699,5.74886,1504.66,294.344,4.0505,763.738,299.897,3.81141,1,0
1990-04-10,285.901,274.779,171.834,-5.67571,292.779,94263.6,13.3749,51.4854,82.0688,5.5257,5.338019999999998,10447.1,220.522,33.1353,5659.18,252.93,20.5345,3086.52,268.529,12.3617,1532.27,277.832,8.3624,835.935,283.055,7.76434,0,0
2000-02-21,287.6740000000001,276.73,26.8058,-26.1459,292.062,93799.1,13.7057,52.908,128.43,3.2914,5.16327,10566.4,219.325,31.4406,5735.09,256.823,16.973,3108.12,275.942,10.7073,1505.9,285.826,9.09378,792.2819999999998,288.688,8.2713,0,0
1999-05-31,297.805,284.843,952.303,-26.5072,305.992,93297.4,26.1599,53.0766,94.4259,-1.2322,4.7958,10731.3,225.325,22.6693,5785.45,261.61,15.2649,3110.89,280.427,8.3883,1481.67,290.344,6.13181,751.6419999999998,295.094,5.88374,20,1
1981-06-20,302.277,286.687,1288.9,-64.3533,310.64,93266.7,26.4096,45.9319,77.4115,-2.1494,4.55322,10823.2,227.689,22.6375,5839.89,264.285,13.712,3136.93,283.644,8.73204,1487.24,294.293,6.5575199999999985,747.659,299.571,5.65244,7,1
1995-04-07,292.105,278.171,410.56,-50.825,299.332,93021.7,15.3364,49.2844,118.063,0.376773,4.62257,10483.2,219.021,31.2221,5666.12,255.938,15.0542,3044.48,275.918,8.0085,1440.88,286.3590000000001,6.47044,723.382,291.02,6.171130000000002,0,0
1986-07-04,303.363,290.772,1581.12,-51.6846,311.3540000000001,93015.2,34.2381,51.3212,97.0353,-2.99759,6.21831,10929.4,230.877,16.5707,5857.44,267.462,10.0358,3131.05,285.045,9.14905,1470.42,295.973,9.21344,725.4789999999998,301.336,8.15583,2,0
1999-09-14,295.24,282.438,181.789,-11.6079,301.058,93789.0,20.8928,46.8462,65.3862,2.64406,4.07036,10720.3,226.282,23.3804,5778.3,260.904,10.8274,3125.94,276.578,7.2845,1518.94,287.348,6.00882,796.643,293.119,5.77316,0,0
1986-04-23,294.04,279.643,151.137,-50.0545,301.232,93415.4,17.4492,43.7092,130.162,1.86104,6.64376,10610.5,221.124,20.4646,5746.11,258.67400000000004,12.6136,3096.86,278.478,9.76958,1478.7,288.295,10.7035,757.747,291.701,9.44305,0,0
1990-10-19,289.0,278.011,31.9887,-11.3243,293.561,93199.8,14.8458,50.3459,157.779,6.1922,5.18047,10660.5,224.756,29.7824,5726.81,261.106,16.0721,3066.01,278.19,10.3617,1453.18,286.639,10.468,738.0419999999998,289.27,9.23853,0,0
2000-02-14,283.212,272.211,43.8621,-24.9792,287.703,93437.6,10.1998,53.2021,154.95,9.12475,3.245,10497.9,220.763,40.7758,5647.06,257.135,23.7085,3029.92,272.8,14.1806,1454.7,280.068,7.599760000000002,758.1439999999999,282.817,5.15651,0,0
1981-03-21,285.228,273.883,106.221,-6.7655,292.055,92987.5,13.4752,51.2642,100.318,5.16574,5.71967,10344.7,220.342,32.8473,5556.2,253.083,19.7491,2983.51,268.60900000000004,13.1915,1423.89,278.725,10.2851,725.0930000000002,283.748,9.36789,0,0
1996-04-18,294.869,277.61400000000003,286.937,-26.1478,302.098,92777.2,15.2049,41.7583,106.621,1.16951,5.90705,10539.2,225.909,36.2347,5671.29,257.73400000000004,19.769,3040.29,276.219,11.9419,1431.08,288.398,9.01268,707.0110000000002,293.718,8.39611,1,0
1986-01-04,275.108,268.153,52.9181,-0.677603,278.446,94261.4,8.47809,65.0195,85.1577,10.334,4.7930199999999985,10349.2,221.796,39.132,5583.86,250.855,24.5831,3039.53,264.788,14.3535,1511.64,271.94,11.2022,833.3,275.509,9.56314,0,0
1985-12-04,277.454,271.695,10.2259,-1.60135,280.156,94300.7,11.2216,70.7975,91.6055,6.67033,3.13655,10468.6,221.727,31.0977,5676.87,254.002,18.1083,3087.96,270.259,11.9021,1525.74,277.629,8.44242,835.076,279.30400000000003,5.93777,0,0
1995-05-04,293.42,281.722,697.212,-22.9225,301.002,93782.1,19.4768,53.4135,97.1092,-0.0478182,4.20169,10584.5,221.127,28.9496,5740.48,257.232,16.1545,3111.95,275.558,8.28709,1512.03,285.988,5.5989900000000015,794.2310000000001,291.201,4.93013,0,0
1995-02-19,284.322,275.256,15.7831,-7.0575,288.297,94121.6,12.9385,59.2339,129.065,6.2092,3.84712,10536.2,219.707,35.5223,5710.75,256.055,21.0054,3104.31,272.112,13.1637,1526.56,281.937,9.30116,821.3380000000002,285.244,6.733860000000001,0,0
1982-07-29,301.346,288.533,853.4739999999998,-10.8338,309.465,93784.6,34.2341,50.2673,45.1067,-2.08753,3.27901,10905.3,230.435,14.5835,5863.14,264.843,6.94596,3174.76,280.25,5.49809,1538.73,292.716,4.15426,800.694,298.56,4.03276,1,0
1981-07-30,303.143,289.271,1021.41,-35.3275,311.121,93618.2,32.8943,47.8562,71.3545,-2.49539,5.06773,10949.1,231.086,14.3197,5893.21,266.172,8.00731,3178.34,284.122,5.82803,1523.67,295.0420000000001,6.69533,781.992,299.992,6.41164,4,0
1999-07-11,299.116,287.8040000000001,536.863,-17.0223,306.954,94059.8,27.9257,53.2099,44.2352,0.07416389999999999,3.52587,10893.4,228.913,16.3623,5874.4,264.427,7.34496,3185.05,280.498,5.61931,1556.03,290.866,4.74851,824.175,296.498,4.5251199999999985,0,0
1983-12-06,272.676,266.017,0.281046,-0.500758,275.822,93892.0,5.77718,65.9198,77.0709,12.3862,4.05258,10353.3,223.597,42.1014,5561.12,251.526,27.0412,3006.79,265.527,16.5868,1474.81,272.642,9.40979,797.073,274.725,7.00024,1,0
2001-12-24,272.446,265.67400000000004,1.04275,-0.0913437,276.224,94096.1,6.21694,64.2184,111.08,11.7166,3.94057,10301.8,222.215,38.0983,5550.32,249.606,22.3638,3012.7,264.51,12.8951,1488.14,271.089,7.89301,814.3,273.176,6.673260000000001,0,0
2009-05-13,296.4290000000001,281.16,876.617,-33.8342,303.694,93101.4,20.8365,48.714,111.282,-0.564763,7.100810000000001,10637.3,224.472,28.7481,5738.3,259.35,17.3918,3084.2,278.693,12.2302,1463.75,289.448,11.75,737.023,294.643,10.49,18,1
1996-05-23,297.601,283.087,872.4889999999998,-74.7501,306.005,93154.0,22.1085,51.2747,112.707,0.8975290000000001,6.67547,10727.9,224.955,25.8281,5787.46,262.487,13.681,3102.36,281.408,8.51931,1468.83,290.8640000000001,9.17246,738.703,295.636,8.55069,1,0
1982-09-30,294.064,284.972,153.815,-19.5465,299.532,93765.4,27.1903,58.8577,103.328,2.87826,5.02034,10893.1,232.158,29.5398,5837.02,265.538,14.9262,3138.58,280.623,9.54293,1519.72,287.288,7.25173,798.698,292.192,6.699789999999999,0,0
1993-07-15,300.75,290.284,842.847,-21.8458,308.726,93652.9,36.4319,56.9768,71.5026,-2.01104,4.71549,10932.3,231.019,20.5993,5874.66,266.052,8.33895,3164.88,282.646,5.38056,1521.47,292.683,5.69251,785.323,297.778,5.40984,3,0
2007-03-08,285.884,276.773,12.2879,-21.5988,290.69,93562.3,13.5372,60.3939,124.147,3.3444,4.76728,10518.9,220.844,28.766,5691.41,255.979,14.2844,3074.77,274.788,9.3004,1479.78,284.3540000000001,8.59148,769.497,286.455,7.35562,0,0
1989-08-06,300.3540000000001,286.264,943.02,-12.0774,308.716,93815.4,28.6628,45.8087,43.4655,-0.465533,4.16894,10856.8,229.391,20.1152,5853.28,263.97,10.5441,3165.16,280.563,6.99136,1534.48,291.285,5.63328,801.472,297.122,5.42429,0,0
2011-02-11,275.595,267.73400000000004,2.33861,-0.309831,279.555,93997.1,5.45845,65.2541,128.734,9.83889,4.27078,10306.7,220.80900000000003,44.1304,5572.77,250.081,24.9384,3026.48,266.077,15.7091,1489.0,274.028,10.4866,805.092,277.462,8.27571,0,0
1994-07-08,300.886,287.139,765.4910000000001,-22.5009,309.863,93748.6,29.9435,49.0418,62.5628,-0.905324,4.6510099999999985,10862.9,228.597,16.5214,5861.78,264.268,10.0603,3164.66,281.761,8.20166,1526.76,292.099,6.00525,792.3489999999998,297.372,5.98264,2,0
2008-09-05,295.9120000000001,285.268,188.112,-25.6918,302.647,93528.6,24.1678,54.9205,65.7386,1.00245,3.51236,10759.1,227.71,24.932,5785.38,262.193,11.8674,3117.36,278.747,6.81953,1499.17,288.552,4.64233,774.393,293.406,4.39965,0,0
2006-04-17,297.643,279.023,346.985,-104.464,304.878,92880.1,14.5134,40.9773,115.209,3.06031,6.59761,10675.9,223.551,26.549,5761.96,262.242,14.8207,3079.59,281.49,9.85672,1444.05,291.72,8.98585,713.915,296.337,8.86156,0,0
1992-06-09,298.892,286.865,821.7330000000002,-20.0381,307.074,93433.6,29.1472,52.7294,52.0109,-1.85371,3.52932,10783.8,226.912,20.1783,5806.64,262.796,9.50478,3129.09,279.998,5.62093,1498.37,291.22,4.7224900000000005,765.196,296.471,4.42322,0,0
2013-03-07,284.226,272.403,1.0389700000000002,-3.47399,289.0440000000001,94052.3,9.95737,53.8342,143.83100000000005,7.76657,4.39582,10547.4,219.767,36.1315,5712.43,255.802,17.8505,3098.24,274.983,9.83545,1506.96,281.873,7.69383,806.383,283.627,7.06918,0,0
1979-09-20,295.4,282.951,63.8995,-24.6488,302.097,93381.2,24.303,51.2487,73.2341,2.32076,3.93019,10767.2,229.99400000000003,23.5038,5770.42,262.566,11.9758,3101.78,278.678,8.91801,1483.08,288.827,6.964180000000002,757.3480000000002,293.57,6.64813,1,0
2011-06-29,306.19,287.175,1074.43,-92.8738,314.902,93402.9,28.8485,39.2594,85.8082,-2.693,6.0109,10937.4,230.183,14.0009,5898.4,265.693,10.2008,3176.73,285.99,8.25582,1509.1,297.6620000000001,8.17157,760.577,302.672,7.63346,2,0
1998-11-05,280.237,274.458,5.6403,-0.491263,285.464,94022.0,11.3328,68.2937,89.0758,10.6362,3.49562,10471.5,224.217,29.2336,5632.93,255.14,15.1876,3041.69,269.269,8.377239999999999,1490.41,274.5,5.4879,806.165,278.285,5.1059199999999985,0,0
1982-07-18,303.1,288.393,1352.59,-24.9632,311.512,93420.0,32.9927,46.1428,70.8854,-2.85282,4.35953,10905.8,229.909,17.6065,5866.87,265.512,10.0471,3158.43,283.548,6.26354,1505.91,295.005,5.4697,763.0219999999998,300.531,5.13462,3,0
1991-07-23,300.288,287.52,703.419,-12.5028,308.1140000000001,93930.5,32.9679,48.6244,48.0832,-0.636319,3.8492,10905.0,229.486,15.8794,5873.6,264.688,8.60534,3183.01,280.253,6.47219,1549.88,291.68,5.53051,815.54,297.31,5.37641,0,0
1997-04-19,293.082,279.905,208.281,-25.6464,300.306,93030.5,16.4197,48.5585,89.8537,0.82357,3.34767,10484.4,219.496,31.4943,5662.92,256.273,15.7247,3043.46,274.818,9.59646,1443.82,286.275,5.2621,725.1,291.654,4.53937,1,0
2009-12-20,277.337,271.041,1.00656,0.624541,280.283,94044.0,8.14277,68.6602,118.43,9.36798,2.86726,10425.6,218.715,34.5199,5639.09,254.112,19.5635,3051.9,269.909,11.8247,1496.97,276.189,6.75404,809.328,278.606,5.26956,0,0
1999-10-12,294.2920000000001,281.768,170.483,-42.1809,298.246,93732.9,17.9982,49.1334,81.619,2.80711,3.30174,10746.1,225.542,25.1693,5801.42,261.60900000000004,13.5347,3135.37,278.943,8.8845,1516.28,288.719,5.6072,792.4,293.668,5.3315800000000015,0,0
1995-08-12,303.491,291.172,1352.48,-30.9233,311.68,93395.8,38.7926,52.31399999999999,54.5243,-2.56117,4.32215,11003.3,232.814,16.8869,5898.36,268.269,9.32091,3169.53,284.775,5.79894,1508.57,296.07,6.21139,762.962,301.298,5.54134,0,0
1979-04-27,288.753,277.182,185.858,-13.3232,296.473,93569.0,14.3906,51.7198,108.12,4.5561300000000005,4.11965,10482.0,223.126,32.7273,5644.67,255.108,19.7293,3050.63,270.751,9.86386,1477.23,281.659,5.81514,771.198,286.895,5.41706,0,0
1986-12-25,277.802,272.409,38.3986,-2.22303,280.848,93823.2,10.1589,69.997,60.5533,7.03441,2.1743,10341.0,219.301,25.8466,5591.92,251.52,13.5717,3031.31,267.145,6.91413,1484.51,275.915,4.33701,795.812,278.551,3.15551,0,0
1990-12-14,281.579,276.128,19.3733,-13.7393,285.861,93444.5,15.8775,71.4895,147.332,5.37649,4.50507,10480.9,223.69,42.0195,5638.55,256.008,20.8315,3036.46,271.991,13.3726,1463.7,279.555,11.0723,765.199,282.14,9.12955,0,0
1980-07-21,302.522,287.529,737.2139999999998,-17.3498,311.76,93868.2,33.8132,44.6085,51.8379,-1.12419,3.95046,10931.3,229.98,15.2649,5890.27,265.765,9.29444,3187.38,282.014,6.945310000000001,1544.19,293.531,5.30362,805.4110000000002,299.06,5.34896,0,0
1992-08-25,296.876,287.097,608.347,-10.0995,303.7290000000001,94009.6,31.0732,58.129,70.3589,0.424921,4.39751,10873.2,230.409,22.152,5848.13,263.815,11.8155,3169.41,278.983,7.6273399999999985,1547.94,288.955,6.41164,822.0260000000002,293.937,6.1276199999999985,3,0
2000-08-15,304.284,286.388,890.1060000000001,-55.3562,312.141,94091.5,29.4382,38.1625,58.8183,-1.17994,4.80229,10964.3,230.276,17.739,5930.75,265.283,10.5224,3221.49,283.9120000000001,7.76387,1569.51,294.778,6.41757,828.048,300.438,6.12014,0,0
1984-09-14,295.659,283.335,431.459,-12.3478,301.964,94090.9,25.0108,49.4735,64.6668,1.16249,4.5319699999999985,10781.6,229.623,22.7964,5805.07,260.9,13.3258,3155.28,276.451,7.7008199999999984,1547.38,287.482,5.7685900000000006,824.8969999999998,292.931,5.79218,0,0
1987-12-12,279.806,270.443,20.3996,-7.916410000000001,284.529,93107.1,9.83688,55.7029,100.888,8.23345,4.54983,10341.6,225.229,42.01300000000001,5524.63,251.583,21.8687,2968.25,266.701,12.0751,1424.94,275.44,8.22381,735.461,280.208,7.2693,0,0
2010-01-24,278.176,269.396,7.81136,-3.46633,283.301,92590.7,7.423189999999999,60.5085,82.7363,8.041939999999999,6.23114,10224.2,227.295,38.0257,5449.84,249.86,25.5913,2908.6,264.774,16.597,1377.49,273.447,12.9793,693.175,277.987,10.7045,0,0
1979-10-17,293.148,282.342,305.329,-42.4193,297.347,93785.9,20.231,53.36600000000001,97.3199,2.12425,3.58578,10700.8,223.446,24.8908,5787.98,261.111,12.3983,3127.6,277.766,6.82982,1516.69,287.195,5.2598400000000005,796.47,291.862,4.99951,0,0
1992-02-28,286.0490000000001,274.384,3.91745,-4.62486,290.764,93749.8,8.820689999999997,50.0915,94.951,6.8003399999999985,3.65311,10489.0,223.727,35.4048,5663.32,254.865,18.0037,3066.24,271.754,13.6418,1493.07,280.687,8.49054,788.84,285.926,6.82152,0,0
1985-11-29,275.747,271.22700000000003,61.1997,-9.91514,280.501,93561.1,13.7828,76.6959,190.27,8.62285,3.47059,10424.1,220.911,37.2171,5599.79,255.352,20.3431,3001.78,270.835,12.7027,1448.81,273.908,6.64709,768.944,275.701,5.56956,0,0
1994-05-02,290.964,279.415,273.66,-14.2532,298.668,93616.9,19.1209,55.0384,114.989,2.56763,4.89433,10534.8,219.704,29.2417,5700.11,256.981,15.2592,3079.71,274.219,7.621639999999998,1487.37,283.89,6.598439999999999,776.1619999999998,288.246,6.13387,1,0
1990-11-20,289.338,282.762,36.8019,-34.8094,294.192,93054.9,21.3084,67.5111,178.85,2.66772,6.52496,10664.5,226.143,39.3455,5714.28,261.355,20.8707,3055.41,277.591,13.9993,1446.97,286.134,12.8869,731.038,289.608,10.9309,0,0
1991-05-29,300.061,286.082,1318.68,-11.6895,308.12,93123.3,29.1951,49.1471,68.7078,-2.93709,5.62615,10763.4,226.778,24.6736,5793.74,262.896,12.9475,3112.1,281.087,8.56173,1472.86,292.777,7.169980000000002,736.1469999999998,298.021,6.833289999999999,21,1
2011-11-24,285.881,275.909,4.36279,-6.38805,288.626,93660.5,9.42374,54.9638,121.122,7.26733,4.6498800000000005,10667.7,223.555,31.2549,5768.22,260.126,15.8581,3108.11,279.107,10.495,1495.28,286.598,9.82206,782.09,288.681,9.32658,0,0
2013-10-01,297.281,283.178,535.29,-27.3445,301.796,93399.2,22.4445,45.153,60.8329,3.1145,4.07549,10833.6,229.282,22.525,5817.57,265.105,13.7844,3126.16,280.653,8.54809,1495.71,291.208,6.83294,764.05,296.532,6.66535,0,0
1994-03-30,284.871,271.815,3.36591,-1.14471,290.869,94419.8,8.62698,44.3208,103.469,8.071010000000001,3.89014,10440.3,218.772,33.0151,5665.02,252.457,17.4846,3091.78,268.954,8.98288,1537.77,277.171,5.79975,843.138,282.444,5.4165,0,0
2013-05-07,296.408,280.426,180.565,-46.519,304.61,93510.0,17.0299,40.8147,55.1568,0.5512130000000001,3.99298,10579.0,219.703,19.5793,5739.14,257.86400000000003,10.7887,3105.31,276.322,6.54983,1495.52,288.451,5.3708800000000005,770.6030000000002,294.142,5.06071,0,0
2011-08-28,305.629,284.03,457.278,-50.1335,313.69,93387.9,26.7757,30.8278,65.7852,0.350436,3.14162,10917.0,230.125,20.6272,5874.67,266.047,11.4146,3164.59,284.001,7.599080000000002,1508.1,296.358,4.1382400000000015,762.232,302.129,3.94391,0,0
1997-05-02,290.193,278.189,618.641,-29.9198,297.546,93181.1,16.9156,53.2871,88.2533,1.28387,5.50332,10486.0,224.882,31.8763,5653.82,255.269,20.1098,3047.64,272.776,12.0122,1460.82,284.13,10.1728,746.799,289.436,9.272,6,1
1988-08-23,302.6040000000001,286.579,665.299,-23.0354,310.083,93716.0,30.1828,42.3352,60.0276,-0.0523508,3.829,10942.9,232.424,21.0716,5883.41,266.173,11.408,3177.71,281.751,8.5996,1534.91,293.8520000000001,6.2911800000000015,795.059,299.658,5.7941699999999985,0,0
1999-05-20,297.647,284.577,626.5,-40.6427,305.494,93547.3,21.4856,50.8928,93.5355,-0.702432,4.53371,10704.5,223.707,21.8827,5792.57,260.816,11.7791,3125.8,279.466,7.022289999999999,1503.15,289.786,6.72885,775.0139999999999,295.11,6.17251,7,1
1979-10-04,292.29,275.04400000000004,150.208,-5.32687,296.183,93840.9,11.9777,36.9637,112.643,8.798160000000003,3.64675,10708.4,225.374,31.918000000000006,5773.37,261.714,19.8545,3115.29,276.91,11.949000000000002,1513.56,286.039,6.60682,796.54,291.51,5.66941,0,0
2000-10-09,283.647,272.54900000000004,9.61087,-0.432289,287.624,94448.8,11.5944,49.0476,83.6914,11.1351,4.67429,10678.9,224.732,21.5813,5769.78,259.407,8.29795,3127.79,275.775,5.22381,1543.71,279.965,7.04107,846.6060000000001,283.149,7.11152,0,0
1983-12-27,272.481,268.944,64.0751,-5.24744,277.103,93047.7,12.8784,80.9023,136.495,7.53578,4.511819999999998,10265.7,222.483,35.829,5498.69,251.427,24.8211,2940.08,266.627,16.0166,1403.31,272.254,10.6893,726.187,274.55,8.24798,0,0
